Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Locality Verbose;Longitude;Latitude;Cuisines;Average Cost for two;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;
17025256;Barrio Cafe;216;Phoenix;2814 North 16th Street, Midtown, Phoenix 85006;Midtown;Midtown, Phoenix;-1.120.478.170.000;334.787.780.000;Mexican;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;380;
17025780;Cherryblossom Noodle Cafe;216;Phoenix;914 East Camelback Road, Phoenix 85014;Midtown;Midtown, Phoenix;-1.120.616.280.000;335.094.370.000;Japanese, Italian, Sushi;10;Dollar($);0;0;0;0;1;4.2;5BA829;Very Good;148;
17025821;China Chili;216;Phoenix;302 East Flower Street, Midtown, Phoenix 85012;Midtown;Midtown, Phoenix;-1.120.691.460.000;334.858.010.000;Chinese, Asian;10;Dollar($);0;0;0;0;1;4.3;5BA829;Very Good;133;
17026182;Dick's Hideaway;216;Phoenix;6008 North 16th Street, Midtown, Phoenix 85016;Midtown;Midtown, Phoenix;-1.120.476.520.000;335.242.470.000;Southwestern;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;106;
17026289;Durant's;216;Phoenix;2611 North Central Avenue, Midtown, Phoenix 85004;Midtown;Midtown, Phoenix;-1.120.736.340.000;334.768.190.000;American, Seafood, Steak;85;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;285;
17031363;Hula's Modern Tiki;216;Phoenix;4700 North Central Avenue, Midtown, Phoenix 85012;Midtown;Midtown, Phoenix;-1.120.739.570.000;335.057.980.000;Hawaiian, Asian, New American, American;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;166;
17031685;La Santisima Gourmet Taco Shop;216;Phoenix;1919 North 16th Street, Midtown, Phoenix 85006;Midtown;Midtown, Phoenix;-1.120.473.930.000;334.692.010.000;Mexican, Taco;10;Dollar($);0;0;0;0;1;4.3;5BA829;Very Good;110;
17027700;Lux Central;216;Phoenix;4400 North Central Avenue, Midtown, Phoenix 85013;Midtown;Midtown, Phoenix;-1.120.738.985.000;335.001.935.000;Coffee and Tea, Sandwich;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;164;
17028233;Oregano's Pizza Bistro;216;Phoenix;1008 East Camelback Road. 85014;Midtown;Midtown, Phoenix;-1.120.599.800.000;335.095.100.000;Italian, Pizza, Healthy Food;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;166;
17028331;Pane Bianco;216;Phoenix;4404 North Central Avenue, Midtown, Phoenix 85012;Midtown;Midtown, Phoenix;-1.120.743.113.000;335.006.213.000;Italian, Pizza, Sandwich;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;122;
17028912;Rokerij;216;Phoenix;6335 North 16th Street, Phoenix 85016;Midtown;Midtown, Phoenix;-1.120.473.340.000;335.300.170.000;European, Steak;70;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;150;
17029205;Sierra Bonita Grill;216;Phoenix;6933 North 7th Street, Midtown, Phoenix 85014;Midtown;Midtown, Phoenix;-1.120.649.030.000;335.378.810.000;American, Mexican, Southwestern;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;134;
17031254;St. Francis;216;Phoenix;111 East Camelback Road, Midtown, Phoenix 85012;Midtown;Midtown, Phoenix;-1.120.716.230.000;335.091.610.000;New American, Healthy Food;40;Dollar($);0;0;0;0;3;4.1;5BA829;Very Good;273;
17030196;Switch Restaurant & Wine Bar;216;Phoenix;2603 North Central Avenue, Phoenix 85004;Midtown;Midtown, Phoenix;-1.120.736.290.000;334.768.020.000;European, New American;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;132;
17029996;Wild Thaiger;216;Phoenix;2631 North Central Avenue, Midtown, Phoenix 85004;Midtown;Midtown, Phoenix;-1.120.736.340.000;334.769.660.000;Asian, Thai, Vegetarian;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;138;
17032686;Windsor;216;Phoenix;5223 North Central Avenue, Phoenix 85012;Midtown;Midtown, Phoenix;-1.120.734.431.000;335.136.880.000;American;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;167;
17031601;The Hammered Hog;216;Phoenix;3128 E Cactus Road 85032;Northeast Phoenix;Northeast Phoenix, Phoenix;-1.120.140.001.000;335.973.316.000;BBQ;25;Dollar($);0;0;0;0;2;3.9;9ACD32;Good;87;
17032211;Tryst Cafe;216;Phoenix;21050 North Tatum Boulevard 85050;Northeast Phoenix;Northeast Phoenix, Phoenix;-1.119.774.100.000;336.790.900.000;Healthy Food, Diner, Sandwich;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;111;
17029981;White Chocolate Grill;216;Phoenix;7000 East Mayo Boulevard, Northeast Phoenix 85054;Northeast Phoenix;Northeast Phoenix, Phoenix;-1.119.295.310.000;336.554.370.000;American, Desserts;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;215;
17026431;Elements;216;Phoenix;5700 East McDonald Drive 85253;Paradise Valley;Paradise Valley, Phoenix;-1.119.594.300.000;335.227.800.000;New American;70;Dollar($);0;0;0;0;4;4.0;5BA829;Very Good;140;
17027644;Los Dos Molinos;216;Phoenix;8646 South Central Avenue, Phoenix 85042;South Mountain;South Mountain, Phoenix;-1.120.733.630.000;333.673.640.000;Southwestern;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;142;
17027656;Los Reyes de la Torta;216;Phoenix;9230 North 7th Street, Sunnyslope/North Mountain, Phoenix 85020;Sunnyslope/North Mountain;Sunnyslope/North Mountain, Phoenix;-1.120.653.640.000;335.707.430.000;Mexican;10;Dollar($);0;0;0;0;1;4.8;3F7E00;Excellent;204;
17028356;Pappadeaux Seafood Kitchen;216;Phoenix;11051 North. Black Canyon Hwy 85029;Sunnyslope/North Mountain;Sunnyslope/North Mountain, Phoenix;-1.121.156.800.000;335.876.700.000;Seafood, Cajun;40;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;257;
17029872;Via De Los Santos Mexican Cafe;216;Phoenix;9120 North Central Avenue, Sunnyslope/North Mountain, Phoenix 85020;Sunnyslope/North Mountain;Sunnyslope/North Mountain, Phoenix;-1.120.740.640.000;335.689.640.000;Mexican, Southwestern;10;Dollar($);0;0;0;0;1;4.9;3F7E00;Excellent;116;
17025437;Bobby Q;216;Phoenix;8501 North 27th Avenue 85051;Sunnyslope/North Mountain;Sunnyslope/North Mountain, Phoenix;-1.121.163.100.000;335.616.500.000;BBQ, Steak;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;197;
17030733;Scramble;216;Phoenix;9832 North 7th Street 85020;Sunnyslope/North Mountain;Sunnyslope/North Mountain, Phoenix;-1.120.652.400.000;335.753.200.000;Breakfast, Sandwich;10;Dollar($);0;0;0;0;1;4.3;5BA829;Very Good;120;
17048052;Petite Provence;216;Portland;1824 NE Alberta Street, Portland 97211;Alberta;Alberta, Portland;-1.226.461.897.000;455.589.521.000;French, Bakery, Desserts;35;Dollar($);0;0;0;0;3;4.8;3F7E00;Excellent;328;
17050541;Salt & Straw;216;Portland;2035 NE Alberta Street, Portland 97211;Alberta;Alberta, Portland;-1.226.440.530.000;455.592.940.000;Desserts, Ice Cream;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;343;
17047556;Tin Shed Garden Cafe;216;Portland;1438 NE Alberta Street, Portland 97211;Alberta;Alberta, Portland;-1.226.508.762.000;455.589.682.000;American, Burger;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;668;
17049795;Pine State Biscuits;216;Portland;2204 NE Alberta Street, Portland 97211;Alberta;Alberta, Portland;-1.226.426.891.000;455.589.173.000;American, Coffee and Tea, Southern;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;459;
17048000;Podnah's Pit BBQ;216;Portland;1625 NE Killingsworth Street, Portland 97211;Alberta;Alberta, Portland;-1.226.482.564.000;455.628.654.000;BBQ, Breakfast, Southern;75;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;464;
17045299;Gravy;216;Portland;3957 N Mississippi Avenue, Portland 97227;Boise-Eliot;Boise-Eliot, Portland;-1.226.757.517.000;455.517.188.000;American;35;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;322;
17047879;¿Por Qué No?;216;Portland;3524 N Mississippi Avenue, Portland 97227;Boise-Eliot;Boise-Eliot, Portland;-1.226.751.673.000;455.482.620.000;Taco, Mexican;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;479;
17047591;Toro Bravo;216;Portland;120 NE Russell Street, Portland 97212;Boise-Eliot;Boise-Eliot, Portland;-1.226.636.441.000;455.407.029.000;Latin American, Spanish, Tapas;75;Dollar($);0;0;0;0;4;4.7;3F7E00;Excellent;602;
17046903;Russell Street Bar.B.Que;216;Portland;325 NE Russell Street, Portland 97212;Boise-Eliot;Boise-Eliot, Portland;-1.226.623.430.000;455.410.370.000;BBQ, Southern;75;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;348;
17045818;Montage;216;Portland;301 SE Morrison Street 97214;Buckman;Buckman, Portland;-1.226.627.600.000;455.173.500.000;Cajun, Soul Food;45;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;662;
17046295;Nicholas;216;Portland;318 SE Grand Avenue, Portland 97214;Buckman;Buckman, Portland;-1.226.604.103.000;455.204.720.000;Greek, Mediterranean, Middle Eastern;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;518;
17046330;Nostrana;216;Portland;1401 SE Morrison Street, Portland 97214;Buckman;Buckman, Portland;-1.226.511.014.000;455.177.729.000;European, Italian, Pizza;170;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;290;
17044187;Bijou Cafe;216;Portland;132 SW 3rd Avenue 97204;Chinatown/Old Town;Chinatown/Old Town, Portland;-1.226.734.835.000;455.216.938.000;American, Pacific Northwest;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;256;
17047732;Voodoo Doughnut;216;Portland;22 SW 3rd Avenue, Portland 97204;Chinatown/Old Town;Chinatown/Old Town, Portland;-1.226.729.444.000;455.227.132.000;Donuts;20;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;2053;
17050058;Little Bird Bistro;216;Portland;219 SW 6th Avenue, Portland 97204;Downtown;Downtown, Portland;-1.226.772.118.000;455.221.773.000;French;125;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;290;
17047969;Mother's Bistro & Bar;216;Portland;212 SW Stark St, Portland 97204;Downtown;Downtown, Portland;-1.226.738.639.000;455.199.641.000;American, Breakfast;75;Dollar($);0;0;0;0;4;4.7;3F7E00;Excellent;997;
17049102;Departure Portland;216;Portland;525 SW Morrison Street 97204;Downtown;Downtown, Portland;-1.226.778.000.000;455.189.500.000;Asian, Chinese, Japanese;150;Dollar($);0;0;0;0;4;3.9;9ACD32;Good;214;
17048895;Urban Farmer Portland;216;Portland;525 SW Morrison Street 97204;Downtown;Downtown, Portland;-1.226.778.000.000;455.189.500.000;Steak, American;250;Dollar($);0;0;0;0;4;3.8;9ACD32;Good;194;
17051380;Blue Star Donuts;216;Portland;1237 SW Washington St, Portland 97205;Downtown;Downtown, Portland;-1.226.842.299.000;455.221.917.000;Breakfast, Vegetarian, Donuts;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;239;
17048846;Bunk Sandwiches;216;Portland;211 SW 6th Ave, Portland 97209;Downtown;Downtown, Portland;-1.226.771.247.000;455.223.245.000;Sandwich;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;363;
17044651;Clyde Common;216;Portland;1014 SW Stark Street, Portland 97205;Downtown;Downtown, Portland;-1.226.814.409.000;455.220.325.000;New American;150;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;400;
17045414;Higgins;216;Portland;1239 SW Broadway, Portland 97205;Downtown;Downtown, Portland;-1.226.820.000.000;455.155.720.000;Pacific Northwest;275;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;409;
17045566;Jake's Famous Crawfish;216;Portland;401 SW 12th Avenue 97205;Downtown;Downtown, Portland;-1.226.834.922.000;455.225.049.000;Seafood, Pacific Northwest;275;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;623;
17047885;Kenny & Zuke's Delicatessen;216;Portland;1038 SW Stark Street 97205;Downtown;Downtown, Portland;-1.226.813.800.000;455.220.100.000;Breakfast, Sandwich;75;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;526;
17046691;Portland City Grill;216;Portland;111 SW 5th Avenue 97204;Downtown;Downtown, Portland;-1.226.758.500.000;455.221.700.000;Asian, Seafood, Steak;70;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;766;
17051429;Tasty n Alder;216;Portland;580 SW 12th Avenue, Portland 97205;Downtown;Downtown, Portland;-1.226.837.237.000;455.212.755.000;Pacific Northwest, Steak;150;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;209;
17049142;The Original;216;Portland;300 SW 6th Avenue 97204;Downtown;Downtown, Portland;-1.226.771.800.000;455.214.900.000;American;50;Dollar($);0;0;0;0;4;4.0;5BA829;Very Good;259;
17046819;Ringside Steakhouse;216;Portland;2165 W Burnside Street, Portland 97210;Goose Hollow;Goose Hollow, Portland;-1.226.958.054.000;455.234.974.000;Steak;175;Dollar($);0;0;0;0;4;4.1;5BA829;Very Good;318;
17045570;Jam On Hawthorne;216;Portland;2239 SE Hawthorne Boulevard, Hosford-Abernethy;;;;;;;;;;;;;;;;;
17049098;¿Por Qué No?;216;Portland;4635 SE Hawthorne Boulevard, Portland 97215;Hawthorne;Hawthorne, Portland;-1.226.143.397.000;455.122.316.000;Taco, Mexican;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;394;
17049016;The Waffle Window;216;Portland;3610 SE Hawthorne Blvd, Portland 97214;Hawthorne;Hawthorne, Portland;-1.226.265.271.000;455.119.343.000;Coffee and Tea, Desserts;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;288;
17043963;Apizza Scholls;216;Portland;4741 SE Hawthorne Boulevard, Portland 97215;Hawthorne;Hawthorne, Portland;-1.226.131.160.000;455.122.670.000;Pizza;75;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;422;
17046447;Pambiche;216;Portland;2811 NE Glisan Street 97232;Kerns;Kerns, Portland;-1.226.368.270.000;455.266.322.000;Cuban;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;662;
17046997;Screen Door;216;Portland;2337 E Burnside Street 97214;Kerns;Kerns, Portland;-1.226.416.480.000;455.231.050.000;Southern;75;Dollar($);0;0;0;0;4;4.9;3F7E00;Excellent;969;
17048924;Bamboo Sushi;216;Portland;310 SE 28th Avenue, Portland 97214;Kerns;Kerns, Portland;-1.226.370.772.000;455.205.237.000;Japanese, Sushi;75;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;257;
17048025;Fire on the Mountain Buffalo Wings - Burnside;216;Portland;1708 East Burnside Street 97214;Kerns;Kerns, Portland;-1.226.483.600.000;455.228.000.000;BBQ, Burger, Bar Food;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;345;
17045693;Ken's Artisan Pizza;216;Portland;304 SE 28th Ave, Portland 97214;Kerns;Kerns, Portland;-1.226.370.824.000;455.205.794.000;Pizza;75;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;288;
17049144;Laurelhurst Market;216;Portland;3155 East Burnside Street, Buckman/Laurelhurst 97214;Kerns;Kerns, Portland;-1.226.323.200.000;455.229.500.000;French, Steak;100;Dollar($);0;0;0;0;4;4.1;5BA829;Very Good;258;
17045823;Le Pigeon;216;Portland;738 E Burnside Street 97214;Kerns;Kerns, Portland;-1.226.578.224.000;455.227.475.000;French;100;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;314;
17048854;Voodoo Doughnut;216;Portland;1501 NE Davis St, Portland 97232;Kerns;Kerns, Portland;-1.226.504.073.000;455.244.578.000;Donuts;20;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;293;
17048908;The Observatory;216;Portland;8115 SE Stark Street 97215;Mt. Tabor/South Tabor;Mt. Tabor/South Tabor, Portland;-1.225.802.508.000;455.192.769.000;American;65;Dollar($);0;0;0;0;4;4.9;3F7E00;Excellent;305;
17044756;The Country Cat Dinnerhouse and Bar;216;Portland;7937 SE Stark Street 97215;Mt. Tabor/South Tabor;Mt. Tabor/South Tabor, Portland;-1.225.822.900.000;455.192.400.000;American, Pacific Northwest;65;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;290;
17047827;Ya Hala Lebanese Cuisine;216;Portland;8005 SE Stark Street 97215;Mt. Tabor/South Tabor;Mt. Tabor/South Tabor, Portland;-1.225.812.544.000;455.193.097.000;Lebanese, Middle Eastern, Vegetarian;45;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;273;
17046465;Papa Haydn;216;Portland;701 NW 23rd Avenue 97210;Nob Hill/Uptown;Nob Hill/Uptown, Portland;-1.226.987.207.000;455.278.044.000;American, Breakfast, Desserts;90;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;629;
17044134;Besaws;216;Portland;1545 NW 21st Avenue 97209;Nob Hill/Uptown;Nob Hill/Uptown, Portland;-1.226.906.500.000;455.342.100.000;American, Breakfast, Pacific Northwest;75;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;352;
17051022;Salt & Straw;216;Portland;838 NW 23rd Ave, Portland 97210;Nob Hill/Uptown;Nob Hill/Uptown, Portland;-1.226.984.342.000;455.289.580.000;Desserts, Ice Cream;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;279;
17047211;Stepping Stone Cafe;216;Portland;2390 NW Quimby Street 97210;Nob Hill/Uptown;Nob Hill/Uptown, Portland;-1.227.004.552.000;455.332.432.000;American, Diner;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;296;
17043944;Andina Restaurant;216;Portland;1314 NW Glisan Street, Pearl District 97209;Pearl District;Pearl District, Portland;-1.226.845.800.000;455.264.600.000;Latin American, Tapas, Peruvian;120;Dollar($);0;0;0;0;4;4.9;3F7E00;Excellent;1038;
17046584;Piazza Italia;216;Portland;1129 NW Johnson Street 97209;Pearl District;Pearl District, Portland;-1.226.829.301.000;455.287.804.000;Italian;75;Dollar($);0;0;0;0;4;4.7;3F7E00;Excellent;377;
17044256;Bluehour;216;Portland;250 NW 13th Avenue 97209;Pearl District;Pearl District, Portland;-1.226.841.100.000;455.244.600.000;French, Italian;120;Dollar($);0;0;0;0;4;3.9;9ACD32;Good;281;
17044316;Bridgeport Brewpub;216;Portland;1313 NW Marshall Street 97209;Pearl District;Pearl District, Portland;-1.226.852.592.000;455.309.456.000;American;40;Dollar($);0;0;0;0;3;4.2;5BA829;Very Good;276;
17044388;Byways Cafe;216;Portland;1212 NW Glisan Street 97209;Pearl District;Pearl District, Portland;-1.226.836.200.000;455.263.192.000;American;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;242;
17048053;Deschutes Brewery Portland Public House;216;Portland;210 NW 11th Avenue, Pearl District 97209;Pearl District;Pearl District, Portland;-1.226.820.800.000;455.245.400.000;American, Bar Food;55;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;639;
17045409;Henry's 12th Street Tavern;216;Portland;10 NW 12th Avenue 97209;Pearl District;Pearl District, Portland;-1.226.830.500.000;455.229.100.000;American;65;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;526;
17049850;Little Big Burger;216;Portland;122 NW 10th Avenue, Pearl District, Portland 97209;Pearl District;Pearl District, Portland;-1.226.809.810.000;455.238.980.000;American, Burger;20;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;326;
17046349;Oba;216;Portland;555 NW 12th Avenue 97209;Pearl District;Pearl District, Portland;-1.226.834.665.000;455.270.615.000;Mexican, Latin American;75;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;480;
17046910;Saburo's Sushi House;216;Portland;1667 SE Bybee Boulevard 97202;Sellwood-Moreland;Sellwood-Moreland, Portland;-1.226.484.625.000;454.738.974.000;Sushi;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;261;
17046336;Nuestra Cocina;216;Portland;2135 SE Division Street 97202;Southeast;Southeast, Portland;-1.226.438.432.000;455.050.524.000;Latin American, Mexican, Tapas;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;283;
17047917;Hopworks Urban Brewery;216;Portland;2944 SE Powell Boulevard 97202;Southeast;Southeast, Portland;-1.226.351.300.000;454.971.200.000;Burger, Pizza;10;Dollar($);0;0;0;0;1;4.4;5BA829;Very Good;356;
17046931;Salvador Mollys;216;Portland;1523 SW Sunset Boulevard 97239;Southwest;Southwest, Portland;-1.226.935.900.000;454.789.800.000;Caribbean, Hawaiian;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;291;
17152882;Cappy's Restaurant;216;San Antonio;5011 Broadway Street, Alamo Heights 78209;Alamo Heights;Alamo Heights, San Antonio;-984.629.900.000;294.722.700.000;Seafood, Steak;50;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;333;
17156258;Cerroni's Purple Garlic;216;San Antonio;1017 Austin Highway, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.527.630.000;294.850.600.000;Italian, Pizza;10;Dollar($);0;0;0;0;1;4.9;3F7E00;Excellent;437;
17153325;Florio's Pizza;216;San Antonio;7701 Broadway Street, Alamo Heights, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.666.940.000;294.996.450.000;Pizza, Italian;10;Dollar($);0;0;0;0;1;4.7;3F7E00;Excellent;419;
17154168;Paloma Blanca Mexican Cuisine;216;San Antonio;5800 Broadway Street, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.638.900.000;294.799.750.000;Mexican;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;635;
17156718;MAX’s Wine Dive San Antonio – East Basse Rd.;216;San Antonio;340 East. Basse Road. 78209;Alamo Heights;Alamo Heights, San Antonio;-984.792.700.000;294.956.600.000;New American, Southern;40;Dollar($);0;0;0;0;3;3.8;9ACD32;Good;203;
17152678;Beto's Alt-Mex;216;San Antonio;8142 Broadway St, Alamo Heights, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.660.810.000;295.109.250.000;Mexican;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;267;
17153548;J. Alexander's;216;San Antonio;255 East Basse Road 78209;Alamo Heights;Alamo Heights, San Antonio;-984.797.200.000;294.935.600.000;Steak;40;Dollar($);0;0;0;0;3;4.2;5BA829;Very Good;315;
17155012;Lee's El Taco Garage;216;San Antonio;8403 Broadway Street, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.654.340.000;295.152.590.000;Mexican, Tex-Mex;10;Dollar($);0;0;0;0;1;4.2;5BA829;Very Good;283;
17154162;Paesanos Lincoln Heights;216;San Antonio;555 East Basse Road 78209;Alamo Heights;Alamo Heights, San Antonio;-984.772.000.000;294.978.300.000;Italian, Mediterranean, Seafood;40;Dollar($);0;0;0;0;3;4.1;5BA829;Very Good;353;
17154501;Silo Elevated Cuisine;216;San Antonio;1133 Austin Highway, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.480.260.000;294.870.550.000;Seafood, Steak;70;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;434;
17152636;The Barn Door;216;San Antonio;8400 N New Braunfels Avenue, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.589.540.000;295.118.010.000;Seafood, Steak, American;40;Dollar($);0;0;0;0;3;4.0;5BA829;Very Good;169;
17154864;Tong's Thai;216;San Antonio;1146 Austin Highway, San Antonio 78209;Alamo Heights;Alamo Heights, San Antonio;-984.478.150.000;294.869.340.000;Thai;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;417;
17157582;Two Step Restaurant and Cantina;216;San Antonio;9840 N Loop 1604 W, San Antonio 78254;Braun Valley;Braun Valley, San Antonio;-986.819.990.000;295.338.480.000;BBQ, American;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;253;
17154171;Pam's Patio Kitchen;216;San Antonio;11826 Wurzbach Road 78230;Castle Hills;Castle Hills, San Antonio;-985.417.600.000;295.508.400.000;Sandwich;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;312;
17153397;Godai Sushi Bar and Restaurant;216;San Antonio;11203 West Avenue, San Antonio 78213;Castle Hills;Castle Hills, San Antonio;-985.138.370.000;295.417.320.000;Japanese, Sushi;65;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;352;
17156955;Guillermo's;216;San Antonio;618 McCullough Avenue, San Antonio 78215;Central Business District;Central Business District, San Antonio;-984.882.329.000;294.299.129.000;Italian, Pizza, Healthy Food;25;Dollar($);0;0;0;0;2;4.9;3F7E00;Excellent;308;
17156800;Texas de Brazil;216;San Antonio;313 E Houston Street, San Antonio 78205;Central Business District;Central Business District, San Antonio;-984.891.687.000;294.266.087.000;Brazilian, Steak;70;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;248;
17152524;Acenar;216;San Antonio;146 E Houston Street, San Antonio 78205;Central Business District;Central Business District, San Antonio;-984.924.200.000;294.262.860.000;Mexican;35;Dollar($);0;0;0;0;3;4.1;5BA829;Very Good;469;
17152764;Bohanan's Prime Steak and Seafood;216;San Antonio;219 East Houston Street, 2nd Fl 78205;Central Business District;Central Business District, San Antonio;-984.910.300.000;294.265.500.000;Steak, Seafood, American;40;Dollar($);0;0;0;0;3;4.2;5BA829;Very Good;337;
17152686;Big Lou's Pizza;216;San Antonio;2048 S W. W. White Road, San Antonio 78222;East Side;East Side, San Antonio;-984.044.620.000;293.948.400.000;Pizza, Sandwich;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;661;
17153577;Jerusalem Grill;216;San Antonio;3259 Wurzbach Road 78238;Far West Side;Far West Side, San Antonio;-986.228.200.000;294.669.000.000;Middle Eastern;25;Dollar($);0;0;0;0;2;4.8;3F7E00;Excellent;572;
17154396;Rosario's Mexican Cafe y Cantina;216;San Antonio;910 S Alamo Street, San Antonio 78205;King William;King William, San Antonio;-984.897.960.000;294.151.340.000;Tex-Mex, Mexican;25;Dollar($);0;0;0;0;2;4.7;3F7E00;Excellent;913;
17157530;Feast;216;San Antonio;1024 S Alamo Street, San Antonio 78210;King William;King William, San Antonio;-984.910.120.000;294.133.680.000;New American;25;Dollar($);0;0;0;0;2;4.0;5BA829;Very Good;296;
17153457;Guenther House;216;San Antonio;205 E Guenther Street, San Antonio 78204;King William;King William, San Antonio;-984.954.670.000;294.115.450.000;American;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;494;
17153935;Madhatters;216;San Antonio;320 Beauregard Street, San Antonio 78204;King William;King William, San Antonio;-984.916.670.000;294.142.820.000;Tea, Cafe;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;292;
17156097;Grimaldi's Pizzeria;216;San Antonio;15900 La Cantera Parkway, Suite 25180, San Antonio 78256;La Cantera/Six Flags;La Cantera/Six Flags, San Antonio;-986.194.700.000;295.895.250.000;Pizza;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;405;
17153658;Kona Grill;216;San Antonio;15900 La Cantera Parkway, San Antonio 78256;La Cantera/Six Flags;La Cantera/Six Flags, San Antonio;-986.194.700.000;295.895.250.000;Sushi, Asian, American;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;385;
17156311;Yard House;216;San Antonio;15900 La Cantera Parkway 78256;La Cantera/Six Flags;La Cantera/Six Flags, San Antonio;-986.153.200.000;296.019.000.000;American, Bar Food;40;Dollar($);0;0;0;0;3;4.2;5BA829;Very Good;287;
